TransactionID,UserID,CourseID,TransactionDate,Amount,TeacherID,UserName,Age_x,Email,CourseName,CoursePrice,CourseDuration,CourseRating,TeacherName,Age_y,Gender_y,YearsOfExperience,TeacherRating,Gender_x_Female,Gender_x_Male,PaymentMethod_Bank Transfer,PaymentMethod_Credit Card,PaymentMethod_PayPal,CourseCategory_Artificial Intelligence,CourseCategory_Business,CourseCategory_Cybersecurity,CourseCategory_Data Science,CourseCategory_Design,CourseCategory_Digital Marketing,CourseCategory_Finance,CourseCategory_Machine Learning,CourseCategory_Marketing,CourseCategory_Programming,CourseCategory_Project Management,CourseCategory_Web Development,CourseType_Free,CourseType_Paid,CourseLevel_Advanced,CourseLevel_Beginner,CourseLevel_Intermediate,PriceCategory_High,PriceCategory_Low,PriceCategory_Medium,ExperienceLevel_Beginner,ExperienceLevel_Expert,ExperienceLevel_Intermediate,DurationCategory_Long,DurationCategory_Medium,DurationCategory_Short,Expertise_Artificial Intelligence,Expertise_Business,Expertise_Cybersecurity,Expertise_Data Science,Expertise_Design,Expertise_Digital Marketing,Expertise_Finance,Expertise_Machine Learning,Expertise_Marketing,Expertise_Programming,Expertise_Project Management,Expertise_Web Development
TT01960,U00591,CR00060,2025-02-11,0.0,TC00020,kendramcdonald,35,hwright@yahoo.com,Content Creation,0.0,8.95,2.14,Tara Reynolds,44,Female,10,3.23,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
TT01961,U00591,CR00021,2025-08-07,0.0,TC00015,kendramcdonald,35,hwright@yahoo.com,Data Analysis with Python,0.0,1.2,3.6,John Armstrong,43,Male,7,3.07,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
TT01962,U00596,CR00057,2025-06-19,177.34,TC00035,hshaw,26,harmonkaren@outlook.com,SEO for E-commerce,177.34,49.73,3.89,Sharon Jackson,27,Male,5,3.13,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TT01963,U00596,CR00054,2025-06-11,0.0,TC00019,hshaw,26,harmonkaren@outlook.com,Backend Development with Node.js,0.0,48.57,3.32,Tommy Haynes,35,Male,8,3.4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TT01964,U00611,CR00023,2025-08-29,0.0,TC00015,christophercontreras,30,jamescampbell@yahoo.com,Machine Learning Fundamentals,0.0,9.71,3.02,John Armstrong,43,Male,7,3.07,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
TT01965,U00611,CR00049,2025-09-03,415.51,TC00029,christophercontreras,30,jamescampbell@yahoo.com,Deep Learning,415.51,28.33,3.11,David Webb,50,Male,2,3.1,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TT01966,U00613,CR00050,2025-02-27,490.9,TC00029,jessica15,24,osmith@outlook.com,Computer Vision,490.9,7.55,4.55,David Webb,50,Male,2,3.1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
TT01967,U00613,CR00005,2025-09-25,0.0,TC00005,jessica15,24,osmith@outlook.com,Full Stack Development,0.0,28.68,1.28,David Williams,34,Male,2,3.11,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TT01968,U00616,CR00033,2025-08-12,0.0,TC00006,joshua33,19,mariacontreras@yahoo.com,Cybersecurity Fundamentals,0.0,48.25,3.93,Rebecca Webb,49,Male,14,3.36,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT01969,U00616,CR00060,2025-11-03,0.0,TC00035,joshua33,19,mariacontreras@yahoo.com,Content Creation,0.0,8.95,2.14,Sharon Jackson,27,Male,5,3.13,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
TT01970,U00624,CR00054,2025-05-08,0.0,TC00060,reneeanderson,34,jasonsmith@outlook.com,Backend Development with Node.js,0.0,48.57,3.32,Benjamin Gray,48,Female,14,3.32,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TT01971,U00624,CR00009,2025-02-25,0.0,TC00029,reneeanderson,34,jasonsmith@outlook.com,Web Design Fundamentals,0.0,48.19,4.51,David Webb,50,Male,2,3.1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TT01972,U00635,CR00026,2025-03-27,0.0,TC00049,dmahoney,26,rolsen@yahoo.com,Intro to Machine Learning,0.0,47.7,4.73,Valerie Wiley,46,Female,6,3.46,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TT01973,U00645,CR00025,2025-08-01,299.57,TC00057,dennis23,23,johnsonkimberly@yahoo.com,Statistical Analysis,299.57,48.32,3.74,Brittany Scott,44,Male,7,3.44,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TT01974,U00653,CR00039,2025-06-30,346.71,TC00060,terrigreen,15,michelle26@yahoo.com,Project Planning,346.71,3.42,1.23,Benjamin Gray,48,Female,14,3.32,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
TT01975,U00655,CR00041,2025-03-02,53.86,TC00039,jbailey,33,bmason@gmail.com,Financial Accounting,53.86,47.08,2.47,Elizabeth Bishop,34,Male,7,3.31,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TT01976,U00657,CR00047,2025-08-07,89.59,TC00029,bensonandrew,23,swilson@hotmail.com,Natural Language Processing,89.59,1.55,2.68,David Webb,50,Male,2,3.1,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
TT01977,U00659,CR00043,2025-09-06,0.0,TC00039,dbennett,33,rebekahjacobson@hotmail.com,Corporate Finance,0.0,31.77,4.14,Elizabeth Bishop,34,Male,7,3.31,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TT01978,U00659,CR00036,2025-08-19,0.0,TC00060,dbennett,33,rebekahjacobson@hotmail.com,Agile Project Management,0.0,15.75,4.68,Benjamin Gray,48,Female,14,3.32,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
TT01979,U00665,CR00051,2025-06-10,37.89,TC00035,laura09,35,millersonya@yahoo.com,HTML & CSS,37.89,24.11,1.3,Sharon Jackson,27,Male,5,3.13,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
TT01980,U00673,CR00051,2025-07-07,37.89,TC00048,michaeldavid,24,harveytaylor@gmail.com,HTML & CSS,37.89,24.11,1.3,Theresa Gonzalez,30,Male,7,3.18,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
TT01981,U00673,CR00038,2025-06-16,342.61,TC00060,michaeldavid,24,harveytaylor@gmail.com,Risk Management,342.61,17.14,4.84,Benjamin Gray,48,Female,14,3.32,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
TT01982,U00675,CR00018,2025-03-03,0.0,TC00052,hollandashley,20,courtneybryant@yahoo.com,Social Media Marketing,0.0,15.44,2.01,Susan Johnson,34,Female,12,3.43,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
TT01983,U00681,CR00037,2025-02-22,0.0,TC00060,mary67,32,henglish@gmail.com,Scrum Essentials,0.0,33.93,3.45,Benjamin Gray,48,Female,14,3.32,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TT01984,U00681,CR00014,2025-02-17,0.0,TC00052,mary67,32,henglish@gmail.com,Sales Mastery,0.0,22.29,3.15,Susan Johnson,34,Female,12,3.43,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
TT01985,U00688,CR00027,2025-04-01,0.0,TC00049,cassandra27,30,allen54@gmail.com,Neural Networks,0.0,9.3,1.81,Valerie Wiley,46,Female,6,3.46,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
TT01986,U00688,CR00028,2025-10-29,0.78,TC00049,cassandra27,30,allen54@gmail.com,Deep Learning,0.78,44.96,3.89,Valerie Wiley,46,Female,6,3.46,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TT01987,U00699,CR00027,2025-01-11,0.0,TC00049,noah18,20,armstrongdanielle@yahoo.com,Neural Networks,0.0,9.3,1.81,Valerie Wiley,46,Female,6,3.46,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
TT01988,U00699,CR00016,2025-08-27,0.0,TC00015,noah18,20,armstrongdanielle@yahoo.com,Digital Marketing,0.0,42.68,4.72,John Armstrong,43,Male,7,3.07,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TT01989,U00700,CR00024,2025-04-17,117.68,TC00015,amyarnold,25,rkelly@yahoo.com,Big Data Analytics,117.68,48.09,2.57,John Armstrong,43,Male,7,3.07,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TT01990,U00706,CR00025,2025-05-16,299.57,TC00057,jonesmary,21,jonespatricia@outlook.com,Statistical Analysis,299.57,48.32,3.74,Brittany Scott,44,Male,7,3.44,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TT01991,U00706,CR00012,2025-11-05,487.92,TC00052,jonesmary,21,jonespatricia@outlook.com,Business Strategy,487.92,36.01,3.64,Susan Johnson,34,Female,12,3.43,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TT01992,U00711,CR00040,2025-01-08,327.99,TC00060,ataylor,27,allenerica@outlook.com,Leadership in Projects,327.99,12.13,1.51,Benjamin Gray,48,Female,14,3.32,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
TT01993,U00711,CR00054,2025-03-12,0.0,TC00039,ataylor,27,allenerica@outlook.com,Backend Development with Node.js,0.0,48.57,3.32,Elizabeth Bishop,34,Male,7,3.31,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TT01994,U00713,CR00001,2025-01-05,472.28,TC00019,joseph60,17,nancy15@outlook.com,Python Basics,472.28,11.0,4.74,Tommy Haynes,35,Male,8,3.4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
TT01995,U00719,CR00024,2025-09-27,117.68,TC00015,diazlinda,25,nmiller@yahoo.com,Big Data Analytics,117.68,48.09,2.57,John Armstrong,43,Male,7,3.07,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TT01996,U00730,CR00019,2025-06-21,0.0,TC00030,nbuckley,30,ianderson@hotmail.com,Content Marketing,0.0,18.0,2.98,David Aguirre,50,Male,6,3.01,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
TT01997,U00730,CR00012,2025-08-13,487.92,TC00052,nbuckley,30,ianderson@hotmail.com,Business Strategy,487.92,36.01,3.64,Susan Johnson,34,Female,12,3.43,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TT01998,U00731,CR00015,2025-09-17,285.05,TC00052,duane21,16,spearsmitchell@outlook.com,Leadership Essentials,285.05,34.78,1.96,Susan Johnson,34,Female,12,3.43,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TT01999,U00731,CR00054,2025-05-06,0.0,TC00019,duane21,16,spearsmitchell@outlook.com,Backend Development with Node.js,0.0,48.57,3.32,Tommy Haynes,35,Male,8,3.4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TT02000,U00733,CR00007,2025-04-27,0.0,TC00029,evansjill,28,randyberry@yahoo.com,UI/UX Design,0.0,48.68,2.61,David Webb,50,Male,2,3.1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TT02001,U00740,CR00040,2025-09-25,327.99,TC00060,lrodgers,34,pamerickson@hotmail.com,Leadership in Projects,327.99,12.13,1.51,Benjamin Gray,48,Female,14,3.32,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
TT02002,U00745,CR00014,2025-06-28,0.0,TC00052,colemanshannon,29,laura10@hotmail.com,Sales Mastery,0.0,22.29,3.15,Susan Johnson,34,Female,12,3.43,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
TT02003,U00745,CR00008,2025-11-22,0.0,TC00006,colemanshannon,29,laura10@hotmail.com,Photoshop Mastery,0.0,2.87,1.52,Rebecca Webb,49,Male,14,3.36,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
TT02004,U00746,CR00013,2025-11-11,0.0,TC00052,brianwright,28,middletonmiranda@gmail.com,Finance for Startups,0.0,15.84,2.0,Susan Johnson,34,Female,12,3.43,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
TT02005,U00746,CR00006,2025-03-26,276.37,TC00005,brianwright,28,middletonmiranda@gmail.com,Graphic Design Basics,276.37,48.84,2.72,David Williams,34,Male,2,3.11,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TT02006,U00754,CR00050,2025-12-18,490.9,TC00030,wchapman,33,daniel53@hotmail.com,Computer Vision,490.9,7.55,4.55,David Aguirre,50,Male,6,3.01,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
TT02007,U00755,CR00031,2025-07-25,0.0,TC00001,fnelson,31,schmidtrussell@outlook.com,Network Security,0.0,26.52,1.91,Leonard Montgomery,44,Female,6,3.24,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT02008,U00783,CR00023,2025-03-24,0.0,TC00057,joliver,35,courtneyanthony@gmail.com,Machine Learning Fundamentals,0.0,9.71,3.02,Brittany Scott,44,Male,7,3.44,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
TT02009,U00783,CR00055,2025-06-18,57.32,TC00057,joliver,35,courtneyanthony@gmail.com,Full-Stack Web Development,57.32,43.95,4.74,Brittany Scott,44,Male,7,3.44,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TT02010,U00784,CR00025,2025-09-16,299.57,TC00057,obrienjessica,22,stephaniereed@yahoo.com,Statistical Analysis,299.57,48.32,3.74,Brittany Scott,44,Male,7,3.44,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TT02011,U00784,CR00036,2025-06-28,0.0,TC00060,obrienjessica,22,stephaniereed@yahoo.com,Agile Project Management,0.0,15.75,4.68,Benjamin Gray,48,Female,14,3.32,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
TT02012,U00790,CR00039,2025-04-02,346.71,TC00060,weekssamuel,16,hensonkevin@yahoo.com,Project Planning,346.71,3.42,1.23,Benjamin Gray,48,Female,14,3.32,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
TT02013,U00790,CR00028,2025-09-02,0.78,TC00049,weekssamuel,16,hensonkevin@yahoo.com,Deep Learning,0.78,44.96,3.89,Valerie Wiley,46,Female,6,3.46,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TT02014,U00791,CR00033,2025-09-16,0.0,TC00032,ggibbs,34,megan67@yahoo.com,Cybersecurity Fundamentals,0.0,48.25,3.93,James Holder,44,Male,1,3.11,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT02015,U00791,CR00047,2025-12-16,89.59,TC00029,ggibbs,34,megan67@yahoo.com,Natural Language Processing,89.59,1.55,2.68,David Webb,50,Male,2,3.1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
TT02016,U00792,CR00039,2025-01-25,346.71,TC00060,ralphrobertson,20,piercestacy@hotmail.com,Project Planning,346.71,3.42,1.23,Benjamin Gray,48,Female,14,3.32,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
TT02017,U00796,CR00056,2025-07-07,212.39,TC00020,belljacob,22,rachellewis@outlook.com,Google Ads Mastery,212.39,22.89,3.15,Tara Reynolds,44,Female,10,3.23,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
TT02018,U00796,CR00005,2025-07-14,0.0,TC00001,belljacob,22,rachellewis@outlook.com,Full Stack Development,0.0,28.68,1.28,Leonard Montgomery,44,Female,6,3.24,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT02019,U00799,CR00022,2025-08-02,0.0,TC00057,danielle30,26,april48@outlook.com,Data Visualization,0.0,32.64,3.65,Brittany Scott,44,Male,7,3.44,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TT02020,U00799,CR00052,2025-03-02,0.0,TC00019,danielle30,26,april48@outlook.com,JavaScript Mastery,0.0,40.76,2.2,Tommy Haynes,35,Male,8,3.4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TT02021,U00810,CR00006,2025-11-01,276.37,TC00035,nshort,28,kelsey23@hotmail.com,Graphic Design Basics,276.37,48.84,2.72,Sharon Jackson,27,Male,5,3.13,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TT02022,U00818,CR00017,2025-02-28,0.0,TC00006,josephthornton,20,cynthia81@gmail.com,SEO Mastery,0.0,29.37,4.79,Rebecca Webb,49,Male,14,3.36,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT02023,U00822,CR00002,2025-02-25,0.0,TC00039,iweber,35,allenjason@gmail.com,Java Programming,0.0,37.7,2.43,Elizabeth Bishop,34,Male,7,3.31,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TT02024,U00823,CR00056,2025-03-03,212.39,TC00019,burgessashley,22,jsalinas@outlook.com,Google Ads Mastery,212.39,22.89,3.15,Tommy Haynes,35,Male,8,3.4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
TT02025,U00827,CR00016,2025-04-09,0.0,TC00032,joshua59,26,morrisonbrian@yahoo.com,Digital Marketing,0.0,42.68,4.72,James Holder,44,Male,1,3.11,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT02026,U00827,CR00042,2025-02-25,0.0,TC00039,joshua59,26,morrisonbrian@yahoo.com,Investment Strategies,0.0,34.83,4.1,Elizabeth Bishop,34,Male,7,3.31,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TT02027,U00839,CR00035,2025-08-13,0.0,TC00032,richardgonzales,33,anne86@outlook.com,Cyber Threat Intelligence,0.0,42.59,4.94,James Holder,44,Male,1,3.11,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT02028,U00841,CR00031,2025-07-29,0.0,TC00032,potterchristine,29,zjones@hotmail.com,Network Security,0.0,26.52,1.91,James Holder,44,Male,1,3.11,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT02029,U00842,CR00047,2025-12-20,89.59,TC00030,johnsonmichael,21,slucas@hotmail.com,Natural Language Processing,89.59,1.55,2.68,David Aguirre,50,Male,6,3.01,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
TT02030,U00842,CR00004,2025-01-26,0.0,TC00039,johnsonmichael,21,slucas@hotmail.com,Advanced Python,0.0,45.13,2.88,Elizabeth Bishop,34,Male,7,3.31,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TT02031,U00854,CR00025,2025-12-12,299.57,TC00057,jeffery46,28,jenniferking@gmail.com,Statistical Analysis,299.57,48.32,3.74,Brittany Scott,44,Male,7,3.44,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TT02032,U00854,CR00019,2025-12-26,0.0,TC00006,jeffery46,28,jenniferking@gmail.com,Content Marketing,0.0,18.0,2.98,Rebecca Webb,49,Male,14,3.36,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
TT02033,U00862,CR00012,2025-06-30,487.92,TC00052,ucampbell,18,ycruz@outlook.com,Business Strategy,487.92,36.01,3.64,Susan Johnson,34,Female,12,3.43,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TT02034,U00864,CR00013,2025-08-25,0.0,TC00052,taralucas,22,wesleygomez@hotmail.com,Finance for Startups,0.0,15.84,2.0,Susan Johnson,34,Female,12,3.43,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
TT02035,U00868,CR00060,2025-06-13,0.0,TC00019,brookelester,16,jeannejones@yahoo.com,Content Creation,0.0,8.95,2.14,Tommy Haynes,35,Male,8,3.4,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
